DATE,CODE,TYPE,SYMBOL,FUND_NAME,QUANTITY,PRICE,AMOUNT,ADJUST_AMOUNT,PERC_AFFECT
25/06/30,="7351",S,="US964",SW Elite CI Global Value Fund 75/75,25.707,37.992,960.42,976.65,-1e-06
25/06/30,="7352",S,="US972",SW Elite CI Int'l Value Fund 75/75,1601.016,29.7745,47630.97,47669.46,3e-06
25/06/30,="7353",S,="US858",SWE CI Pre Sel Gl Eqty Fund 75/75,227.407,64.072,14502.31,14570.4,-3e-06
25/06/30,="7355",S,="US5373",SWE CI Pre Global Eqty Fd 75/75,357.298,18.8603,6644.58,6738.75,2e-06
25/06/30,="7359",S,="US5111",SWE CI Pre III Gl In & Gr Fd 75/75,1706.664,11.9152,19950.64,20335.24,0
25/06/30,="7360",S,="US7968",SWE CI Pre US Stk Sel Fd 75/75,94.813,76.2697,7013.01,7231.37,1e-06
25/06/30,="7361",S,="US7968",SWE CI U.S. Stk Sel Fd 75/75,880.266,76.2697,66566.7,67137.64,-1e-06
25/06/30,="7362",S,="US908",SW Elite CI Synergy American Fd 75/75,365.208,95.3125,34459.61,34808.88,0
25/06/30,="7363",S,="US7968",SWE CI Pre II US Stk Sel Fd 75/75,30.302,76.2697,2303.54,2311.12,-1e-06
25/06/30,="7364",S,="US1317",SWE CI Sel US Eqty Mngd Fd 75/75,2665.389,17.5954,45851.44,46898.58,0
25/06/30,="7365",S,="US904",SWE CI Pre IV Sel CDN Eq Fd 75/75,281.587,32.6477,9115.3,9193.15,2e-06
25/06/30,="7366",S,="US904",SWE CI Pre III Sel CDN Eq Fd 75/75,638.787,32.6477,20308.55,20854.94,0
25/06/30,="7367",S,="US904",SWE CI Pre V Sel CDN Eq Fd 75/75,3654.967,32.6477,118674.5,119326.27,0
25/06/30,="7369",S,="US904",SWE CI Pre VI Sel CDN Eq Fd 75/75,311.455,32.6477,10031.72,10168.3,2e-06
25/06/30,="7371",S,="US904",SWE CI Pre VII Sel CDN Eq Fd 75/75,691.701,32.6477,22469.38,22582.43,3e-06
25/06/30,="7373",S,="US5103",SWE CI CDN Balanced Fund 75/75,7328.391,12.239,84531.7,89692.17,0
25/06/30,="7376",S,="US5106",SWE CI Canadian Inc & Gro 75/75,10768.951,10.0734,102837.41,108479.95,0
25/06/30,="7378",S,="US7967",SW Elite Port. Series Bal. Fund 75/75,2563.642,34.7507,78159.01,89088.36,0
25/06/30,="7379",S,="US7992",SW Elite Port. Series Conserv Fd 75/75,1706.414,15.6166,25292.05,26648.39,0
25/06/30,="7380",S,="US7991",SWE Port. Series Income Bdl 75/75,8485.785,10.2195,84980.25,86720.48,0
25/06/30,="7380",S,="US893",SWE Port. Series Income Bdl 75/75,7370.603,9.6265,69529.29,70953.11,0
25/06/30,="7382",S,="US5602",SW Elite Port. Series Conserv Bal 75/75,1193.698,13.8696,13976.35,16556.12,0
25/06/30,="7383",S,="US5600",SW Elite Port. Series Growth Fd 75/75,3049.182,25.3749,75589.46,77372.7,-1e-06
25/06/30,="7384",S,="US5603",SW Elite Port. Series Max Gro Fd 75/75,10572.339,20.7363,218371.36,219231.2,-1e-06
25/06/30,="7385",B,="US893",SWE CI Canadian Bond Fund 75/75,36202.639,9.6265,349567.04,348504.7,1e-06
25/06/30,="7386",B,="US894",SW Elite CI Global Bond Fund 75/75,719.476,7.7655,5627.7,5587.09,-5e-06
25/06/30,="7388",S,="US5103",SWE CI Pre CDN Bal Fund 75/75,2464.937,12.239,29730.34,30168.36,0
25/06/30,="7389",S,="US5100",SWE CI High Inc Bal Bdl 75/75,9943.993,12.0018,118079.51,119345.81,0
25/06/30,="7389",S,="US858",SWE CI High Inc Bal Bdl 75/75,1862.683,64.072,118079.51,119345.81,0
25/06/30,="7389",S,="US893",SWE CI High Inc Bal Bdl 75/75,18596.449,9.6265,177119.26,179018.72,0
25/06/30,="7389",S,="US904",SWE CI High Inc Bal Bdl 75/75,5483.348,32.6477,177119.26,179018.72,0
25/06/30,="7390",B,="US872",SW Elite CI Money Market Fund 75/75,136792.936,10,1369420.62,1367929.36,-1e-06
25/06/30,="7391",S,="US1318",SWE CI Sel Int Eqty Mngd Fd 75/75,2730.167,10.6846,28545.87,29170.74,-1e-06
25/06/30,="7392",S,="US858",SWE CI Pre II Sel Gl Eqty Fd 75/75,344.569,64.072,21516.7,22077.23,-1e-06
25/06/30,="7393",S,="US964",SWE CI Premier Glb Value Fd 75/75,688.688,37.992,26007.62,26164.65,0
25/06/30,="7394",S,="US5111",SWE CI Pre Glb Inc & Gro Fd 75/75,2616.252,11.9152,30926.43,31173.17,0
25/06/30,="7395",S,="US5778",SWE CI Global Dividend Bundle 75/75,371.695,21.6541,7990.65,8048.72,-1e-06
25/06/30,="7395",S,="US893",SWE CI Global Dividend Bundle 75/75,358.329,9.6265,3424.57,3449.46,0
25/06/30,="7398",S,="US55227",SWE CI North American Div. Fd 75/75,362.776,24.3777,8843.64,8843.64,1e-06
25/06/30,="7461",B,="US893",SWE CI Pre CDN Bond Fd PMA Cl C,1491.605,9.6265,14358.94,14358.94,-1e-06
25/06/30,="7464",S,="US893",SWE CI Sel Cdn Eq Core Bdle PMA Cl C,614.126,9.6265,5911.88,5911.88,0
25/06/30,="7464",S,="US904",SWE CI Sel Cdn Eq Core Bdle PMA Cl C,422.523,32.6477,13794.4,13794.4,0
25/06/30,="7501",S,="US5111",SWE Global Income & Growth 75/75,11120.901,11.9152,119918.64,132507.76,0
25/06/30,="7502",S,="US5601",SWE CI Prm Port Srs Bal Gr 75/75,126.927,15.9602,1959.44,2025.79,3e-06
25/06/30,="7507",S,="US5103",SWE CI Pre II CDN Bal Fd 75/75,2842.457,12.239,34394.34,34788.83,0
25/06/30,="7508",S,="US904",SWE CI Pre II Sel CDN Eq Fd 75/75,989.609,32.6477,32041.07,32308.45,0
25/06/30,="7509",S,="US5373",SWE CI Glbl Eqty Fund 75/75,2882.163,18.8603,53839.29,54358.45,0
25/06/30,="7511",B,="US893",SWE CI Pre CDN Bond Fd 75/75,25008.234,9.6265,240741.76,240741.76,1e-06
25/06/30,="7514",S,="US893",SWE CI Sel Cdn Eq Core Bdle 75/75,4281.13,9.6265,41212.3,41212.3,0
25/06/30,="7514",S,="US904",SWE CI Sel Cdn Eq Core Bdle 75/75,2945.446,32.6477,96162.03,96162.03,0
25/06/30,="7524",S,="US858",SWE CI Core Bundle 75/75,39,64.072,2498.82,2498.82,0
25/06/30,="7524",S,="US893",SWE CI Core Bundle 75/75,215.078,9.6265,2070.45,2070.45,0
25/06/30,="7524",S,="US904",SWE CI Core Bundle 75/75,78.726,32.6477,2570.21,2570.21,0
25/06/30,="7601",S,="US5111",SWE Global Income & Growth 75/100,36701.36,11.9152,412580.65,437304.05,0
25/06/30,="7602",S,="US5601",SWE CI Prm Port Srs Bal Gr 75/100,2313.257,15.9602,35789.93,36920.05,0
25/06/30,="7604",S,="US858",SWE CI Pre III Sel Gl Eq Fd 75/100,75.193,64.072,4779.71,4817.77,-1.4e-05
25/06/30,="7607",S,="US5103",SWE CI Pre II CDN Bal Fd 75/100,10621.424,12.239,127653.44,129995.61,0
25/06/30,="7608",S,="US904",SWE CI Pre II Sel CDN Eq Fd 75/100,4988.678,32.6477,161705.38,162868.86,1e-06
25/06/30,="7609",S,="US5373",SWE CI Glbl Eqty Fund 75/100,6245.026,18.8603,115838.46,117783.07,0
25/06/30,="7611",B,="US893",SWE CI Pre CDN Bond Fd 75/100,107578.045,9.6265,1035600.05,1035600.05,0
25/06/30,="7614",S,="US893",SWE CI Sel Cdn Eq Core Bdle 75/100,10475.638,9.6265,100843.73,100843.73,0
25/06/30,="7614",S,="US904",SWE CI Sel Cdn Eq Core Bdle 75/100,7207.308,32.6477,235302.04,235302.04,0
25/06/30,="7624",S,="US858",SWE CI Core Bundle 75/100,78.275,64.072,5015.21,5015.21,0
25/06/30,="7624",S,="US893",SWE CI Core Bundle 75/100,431.669,9.6265,4155.46,4155.46,0
25/06/30,="7624",S,="US904",SWE CI Core Bundle 75/100,158.005,32.6477,5158.5,5158.5,0
25/06/30,="7701",S,="US5111",SWE Global Income & Growth 100/100,8766.149,11.9152,97686.83,104450.42,0
25/06/30,="7702",S,="US5601",SWE CI Prm Port Srs Bal Gr 100/100,152.348,15.9602,2363.06,2431.51,1e-06
25/06/30,="7704",S,="US858",SWE CI Pre III Sel Gl Eqty Fd 100/100,6.677,64.072,395.63,427.84,8e-06
25/06/30,="7707",S,="US5103",SWE CI Pre II CDN Bal Fd 100/100,28440.676,12.239,347243.76,348085.43,1e-06
25/06/30,="7708",S,="US904",SWE CI Pre II Sel CDN Eq Fd 100/100,1713.975,32.6477,55315.17,55957.33,0
25/06/30,="7709",S,="US5373",SWE CI Glbl Eqty Fund 100/100,7362.714,18.8603,138302.92,138863,0
25/06/30,="7711",B,="US893",SWE CI Pre CDN Bond Fd 100/100,11983.746,9.6265,115361.53,115361.53,0
25/06/30,="7714",S,="US893",SWE CI Sel Cdn Eq Core Bdle 100/100,1096.22,9.6265,10552.76,10552.76,0
25/06/30,="7714",S,="US904",SWE CI Sel Cdn Eq Core Bdle 100/100,754.207,32.6477,24623.12,24623.12,0
25/06/30,="7724",S,="US858",SWE CI Core Bundle 100/100,4.731,64.072,303.15,303.15,0
25/06/30,="7724",S,="US893",SWE CI Core Bundle 100/100,26.093,9.6265,251.18,251.18,0
25/06/30,="7724",S,="US904",SWE CI Core Bundle 100/100,9.551,32.6477,311.81,311.81,0
25/06/30,="8006",S,="US5323",SW 2001 CI Core Glbl Equity Fund 75/75,7.568,35.0804,254.08,265.5,2e-06
25/06/30,="80156",S,="US5321",CI Canadian Equity Growth Fund F,6.312,33.8874,213.89,213.89,0
25/06/30,="80159",B,="US5323",CI Global Equity Fund F,5.416,35.0804,190,190,0
25/06/30,="80161",S,="US5594",CI Global Small/Mid Cap Eqty Fund F,198.474,21.3756,4242.5,4242.5,0
25/06/30,="8021",S,="US5321",SW 2001 CI Core Cdn Eqty Fund 75/75,8.81,33.8874,274.78,298.56,3e-06
25/06/30,="80335",S,="US5510",CI U.S. Money Market CC Series F,150072.509,10,1500725.09,1500725.09,0
25/06/30,="8044",S,="US7968",SW 2001 CI Pr III US Stock Sel Fd 75/100,2.607,76.2697,196,198.8,8e-06
25/06/30,="8052",S,="US5307",SW 2001 CI Pre Cdn Invest Fd 75/100,27.543,23.5918,642.08,649.79,1.9e-05
25/06/30,="80551",B,="US872",Cash Management Pool F,137219.124,10,1372191.24,1372191.24,1e-06
25/06/30,="80553",S,="US16458",Canadian Equity Growth CC F,5.305,57.9407,307.37,307.37,-1e-06
25/06/30,="80556",B,="US16453",Canadian Fixed Income CC F,78.999,16.235,1442.93,1282.55,0
25/06/30,="80572",B,="US15472",Canadian Equity Alpha Pool F,11.056,23.3264,257.9,257.9,0
25/06/30,="80597",S,="US5341M",Global Equity Pool F,1001.943,24.4364,24483.89,24483.89,-2e-06
25/06/30,="8070",S,="US5320",SW 2001 CI Sel Gl In&Gr Fund 100/100,1.893,26.941,34.99,51,0
25/06/30,="8071",S,="US7968",SW 2001 CI Pr II US Stock Sel Fd 100/100,0.933,76.2697,64.95,71.14,-1.2e-05
25/06/30,="8076",S,="US506",SW 2001 CI U.S. Stk Sel Fund 100/100,1.68,53.8062,77.74,90.38,1e-06
25/06/30,="8082",S,="US5307",SW 2001 CI Pre Cdn Invest Fd 100/100,21.945,23.5918,435.97,517.73,-1e-06
25/06/30,="8106",S,="US5323",SW CI Core Global Equity Fund 75/75,7.649,35.0804,229.52,268.33,-1e-06
25/06/30,="8116",S,="US506",SW CI U.S. Stk Sel Fund 75/75,1.987,53.8062,85.64,106.94,-4e-06
25/06/30,="8117",S,="US506",SW CI Prem U.S. Stk Sel Fund 75/75,1.549,53.8062,81.32,83.32,1.2e-05
25/06/30,="8121",S,="US5321",SW CI Core Cdn Equity Fund 75/75,2.832,33.8874,51.38,95.95,2e-06
25/06/30,="8122",S,="US5307",SW CI Prem Cdn Investment Fd 75/75,58.733,23.5918,1328.6,1385.63,0
25/06/30,="8124",S,="US5315",SW CI Select Canadian Fund 75/75,4.231,33.766,92.98,142.87,-1e-06
25/06/30,="8126",S,="US5307",SW CI Cdn Investment Fund 75/75,13.668,23.5918,202.23,322.46,0
25/06/30,="8129",S,="US5103",SW CI Pr II Cd Bal Fund 75/75,150.821,12.239,1554.02,1845.9,2e-06
25/06/30,="8131",S,="US5103",SW CI Cdn Balanced Fund 75/75,20.406,12.239,233.01,249.75,1e-06
25/06/30,="8132",S,="US5103",SW CI Prem Cdn Bal Fund 75/75,19.49,12.239,229.61,238.53,-2e-06
25/06/30,="8133",S,="US5103",SW CI Sel Cdn Bal Fund 75/75,36.542,12.239,179.32,447.24,0
25/06/30,="8135",S,="US7992",SW Port. Series Conserv. Fund 75/75,50.334,15.6166,656.51,786.05,3e-06
25/06/30,="8137",S,="US7991",SW Port. Series Income Fund 75/75,78.884,10.2195,562.95,806.15,1e-06
25/06/30,="8138",S,="US5603",SW Port. Series Summit Max Gro Fd 75/75,2.466,20.7363,49.33,51.13,-0.000114
25/06/30,="8139",S,="US5600",SW Port. Series Growth Fund 75/75,39.459,25.3749,600,1001.26,0
25/06/30,="8148",S,="US5100",SW CI High Income Fund 75/75,39.526,12.0018,239.71,474.39,3e-06
25/06/30,="8155",S,="US5111",SW CI Glbl Inc & Growth Fund 75/75,26.739,11.9152,179.32,318.6,-1e-06
25/06/30,="8157",S,="US5602",SW Port. Series Conserv. Bal. Fd 75/75,12.805,13.8696,155.77,177.6,0
25/06/30,="8158",B,="US5601",SW Port. Series Bal. Growth Fund 75/75,7.32,15.9602,150,116.83,0
25/06/30,="8161",S,="US5305",SW CI Div Inc & Growth Fund 75/75,17.427,27.5988,418.16,480.96,-1e-06
25/06/30,="8164",S,="US5106",SW CI Cdn Inc & Growth Fund 75/75,205.819,10.0734,1923.17,2073.3,2e-06
25/06/30,="8168",S,="US5307",SW 2001 CI Cdn Investment 75/75,9.76,23.5918,190.56,230.27,1e-06
25/06/30,="8175",S,="US5103",SW 2001 CI Sel Cdn Bal Fund 75/75,29.575,12.239,250,361.97,1e-06
25/06/30,="8176",S,="US7967",SW 2001 PS Balanced 75/75,16.489,34.7507,450,572.99,-1e-06
25/06/30,="8179",S,="US7991",SW 2001 PS Income Fund 75/75,50.731,10.2195,471.13,518.44,3e-06
25/06/30,="8182",S,="US5100",SW 2001 CI High Income Fund 75/75,72.607,12.0018,790.56,871.41,-5e-06
25/06/30,="8183",S,="US893",SW 2001 CI Cdn Prem Bond Fund 75/75,45.685,9.6265,428.47,439.79,9e-06
25/06/30,="8306",S,="US5323",SW CI Core Global Equity Fund 75/100,9.452,35.0804,276.53,331.59,1e-06
25/06/30,="8308",S,="US5320",SW CI Prem Glbl Inc&Gr Fund 75/100,73.353,26.941,1958.89,1976.22,2e-06
25/06/30,="8322",S,="US5307",SW CI Prem Cdn Investment Fd 75/100,20.725,23.5918,365.72,488.95,0
25/06/30,="8324",S,="US5315",SW CI Select Canadian Fund 75/100,16.774,33.766,475.97,566.4,2e-06
25/06/30,="8326",S,="US5307",SW CI Cdn Investment Fund 75/100,134.843,23.5918,2968.54,3181.19,-1e-06
25/06/30,="8329",S,="US5103",SW CI Pr II Cd Bal Fund 75/100,174.869,12.239,1893.87,2140.22,-1e-06
25/06/30,="8332",S,="US5103",SW CI Prem Cdn Bal Fund 75/100,9.957,12.239,32.61,121.86,-2e-06
25/06/30,="8333",S,="US5103",SW CI Sel Cdn Bal Fund 75/100,79.234,12.239,619.1,969.74,-1e-06
25/06/30,="8335",S,="US7992",SW Port. Series Conserv. Fund 75/100,139.835,15.6166,1751.64,2183.74,1e-06
25/06/30,="8337",S,="US7991",SW Port. Series Income Fund 75/100,1163.3,10.2195,11476.8,11888.35,0
25/06/30,="8339",S,="US5600",SW Port. Series Growth Fund 75/100,14.518,25.3749,46.71,368.4,0
25/06/30,="8348",S,="US5100",SW CI High Income Fund 75/100,568.119,12.0018,5954.47,6818.46,1e-06
25/06/30,="8353",S,="US872",SW CI Money Market Fund 75/100,60.41,10,570,604.1,0
25/06/30,="8355",S,="US5111",SW CI Glbl Inc & Growth Fund 75/100,143.153,11.9152,1339.6,1705.69,-1e-06
25/06/30,="8357",S,="US5602",SW Port. Series Conserv. Bal. Fd 75/100,40.437,13.8696,507.11,560.84,0
25/06/30,="8358",S,="US5601",SW Port. Series Bal. Growth Fund 75/100,35.548,15.9602,453.48,567.36,0
25/06/30,="8361",S,="US5305",SW CI Div Inc & Growth Fund 75/100,65.054,27.5988,1645.67,1795.41,1e-06
25/06/30,="8362",S,="US893",SW CI Canadian Bond Fund 75/100,25.398,9.6265,200,244.49,2e-06
25/06/30,="8364",S,="US5106",SW CI Cdn Inc & Growth Fund 75/100,474.393,10.0734,4363.09,4778.75,-1e-06
25/06/30,="8366",S,="US5315",SW 2001 CI Sel Canadian Fund 75/100,4.869,33.766,155.43,164.41,6e-06
25/06/30,="8368",S,="US5307",SW 2001 CI Cdn Investment 75/100,32.481,23.5918,702.88,766.28,-1e-06
25/06/30,="8371",S,="US5103",SW 2001 CI Pr II Cd Bal Fund 75/100,30.069,12.239,320.44,368.02,-9e-06
25/06/30,="8373",S,="US5103",SW 2001 CI Cdn Balanced Fund 75/100,25.053,12.239,295.2,306.62,-1e-06
25/06/30,="8375",S,="US5103",SW 2001 CI Sel Cdn Bal Fund 75/100,9.32,12.239,64.32,114.07,2e-06
25/06/30,="8376",S,="US7967",SW 2001 PS Balanced 75/100,34.269,34.7507,1108.17,1190.89,0
25/06/30,="8382",S,="US5100",SW 2001 CI High Income Fund 75/100,46.77,12.0018,489.6,561.32,-3e-06
25/06/30,="8384",S,="US5305",SW 2001 CI Pr Div Inc & Gr Fd 75/100,15.007,27.5988,409,414.18,-1.4e-05
25/06/30,="8391",S,="US5602",SW 2001 PS Conserv Bal 75/100,19.424,13.8696,266.27,269.4,-1.1e-05
25/06/30,="8503",S,="US5310",SW CI Global Value Fund 100/100,10.096,28.4349,244.69,287.09,-3e-06
25/06/30,="8504",S,="US5310",SW CI Prem Glbl Val Fund 100/100,11.419,28.4349,300,324.71,-2e-06
25/06/30,="8505",B,="US5302",SW CI Synergy Global Fund 100/100,7.992,51.1423,491.69,408.74,1e-06
25/06/30,="8506",S,="US5323",SW CI Core Glbl Equity Fund 100/100,15.029,35.0804,124.04,527.23,0
25/06/30,="8507",S,="US5312",SW CI Int'l Value Fund 100/100,5.146,24.5123,85.18,126.14,0
25/06/30,="8508",S,="US5320",SW CI Prem Glbl Inc&Gr Fund 100/100,170.443,26.941,4402.05,4591.92,0
25/06/30,="8510",S,="US5320",SW CI Sel Gl Inc & Gr Fund 100/100,114.177,26.941,2594.74,3076.04,0
25/06/30,="8514",S,="US7968",SW CI Pr III US Stock Sel Fund 100/100,1.866,76.2697,100,142.34,0
25/06/30,="8515",S,="US7968",SW CI Prem IV US Stock Sel Fund 100/100,8.426,76.2697,586.24,642.62,-2e-06
25/06/30,="8516",S,="US506",SW CI U.S. Stk Sel Fund 100/100,8.411,53.8062,314.21,452.54,0
25/06/30,="8517",S,="US506",SW CI Prem U.S. Stk Sel Fund 100/100,1.478,53.8062,47.68,79.54,-3e-06
25/06/30,="8519",S,="US904",SW CI Prem Select Canadian Fund 100/100,14.678,32.6477,260.19,479.19,0
25/06/30,="8521",S,="US5321",SW CI Core Cdn Equity Fund 100/100,37.141,33.8874,648.63,1258.6,0
25/06/30,="8522",S,="US5307",SW CI Prem Cdn Investment Fd 100/100,314.005,23.5918,6771.9,7407.94,0
25/06/30,="8524",S,="US5315",SW CI Select Canadian Fund 100/100,117.765,33.766,3201.68,3976.44,0
25/06/30,="8526",S,="US5307",SW CI Cdn Investment Fund 100/100,256.004,23.5918,4412.34,6039.61,-1e-06
25/06/30,="8529",S,="US5103",SW CI Pr II Cd Bal Fund 100/100,621.943,12.239,5750.74,7611.96,0
25/06/30,="8531",S,="US5103",SW CI Cdn Balanced Fund 100/100,161.679,12.239,1749.15,1978.79,0
25/06/30,="8532",S,="US5103",SW CI Prem Cdn Bal Fund 100/100,100.713,12.239,874.97,1232.63,0
25/06/30,="8533",S,="US5103",SW CI Sel Cdn Bal Fund 100/100,269.399,12.239,1827.52,3297.17,0
25/06/30,="8534",S,="US7967",SW Port. Series Balanced Fund 100/100,477.931,34.7507,11640.16,16608.44,0
25/06/30,="8535",S,="US7992",SW Port. Series Conserv. Fund 100/100,498.779,15.6166,5189.7,7789.23,0
25/06/30,="8537",S,="US7991",SW Port. Series Income Fund 100/100,1786.112,10.2195,16058.19,18253.17,0
25/06/30,="8548",S,="US5100",SW CI High Income Fund 100/100,1105.066,12.0018,8410.42,13262.78,0
25/06/30,="8553",S,="US872",SW CI Money Market Fund 100/100,70.862,10,388.13,708.62,0
25/06/30,="8554",S,="US972",SW CI International Fund 100/100,15.884,29.7745,472.95,472.95,0
25/06/30,="8555",S,="US5111",SW CI Glbl Inc & Growth Fund 100/100,715.673,11.9152,7072.46,8527.38,0
25/06/30,="8556",S,="US908",SW CI Synergy American Fd 100/100,0.812,95.3125,62.5,77.37,-4e-06
25/06/30,="8557",S,="US5602",SW Port. Series Conserv. Bal. Fd 100/100,946.882,13.8696,12555.69,13132.87,0
25/06/30,="8558",S,="US5601",SW Port. Series Bal. Growth Fund 100/100,1230.428,15.9602,18848.72,19637.88,0
25/06/30,="8560",S,="US894",SW CI Global Bond Fund 100/100,109.22,7.7655,819.88,848.15,-2e-06
25/06/30,="8561",S,="US5305",SW CI Div Inc & Growth Fund 100/100,621.971,27.5988,16124.22,17165.66,0
25/06/30,="8562",S,="US893",SW CI Canadian Bond Fund 100/100,245.82,9.6265,2013.55,2366.38,1e-06
25/06/30,="8563",S,="US6503",SW CI Synergy Canadian Fd 100/100,8.286,30.9345,204.1,256.32,0
25/06/30,="8564",S,="US5106",SW CI Cdn Inc & Growth Fund 100/100,1505.14,10.0734,13147.29,15161.88,-1e-06
25/06/30,="8566",S,="US5315",SW 2001 CI Sel Canadian Fund 100/100,29.766,33.766,942.04,1005.09,2e-06
25/06/30,="8568",S,="US5307",SW 2001 CI Cdn Investment 100/100,12.782,23.5918,165.92,301.54,1e-06
25/06/30,="8571",S,="US5103",SW 2001 CI Pr II Cd Bal Fund 100/100,131.746,12.239,1328.18,1612.44,3e-06
25/06/30,="8573",S,="US5103",SW 2001 CI Cdn Balanced Fund 100/100,24.758,12.239,262.76,303.02,1e-06
25/06/30,="8575",S,="US5103",SW 2001 CI Sel Cdn Bal Fund 100/100,155.163,12.239,1662.31,1899.04,-1e-06
25/06/30,="8576",S,="US7967",SW 2001 PS Balanced 100/100,21.714,34.7507,478.54,754.58,0
25/06/30,="8577",S,="US7992",SW 2001 PS Conservative 100/100,15.639,15.6166,121.97,244.23,1e-06
25/06/30,="8579",S,="US7991",SW 2001 PS Income Fund 100/100,808.683,10.2195,7963.19,8264.33,-2e-06
25/06/30,="8582",S,="US5100",SW 2001 CI High Income Fund 100/100,56.117,12.0018,391.4,673.51,-3e-06
25/06/30,="8583",S,="US893",SW 2001 CI Cdn Pr Bond Fund 100/100,8.636,9.6265,64.95,83.14,-2e-06
25/06/30,="8584",S,="US5305",SW 2001 CI Pr Div In & Gr Fd 100/100,2.405,27.5988,26.18,66.37,2e-06
25/06/30,="8587",S,="US872",SW 2001 CI Money Market Fund 100/100,6.426,10,60,64.26,-4e-06
25/06/30,="8589",S,="US5111",SW 2001 CI Glbl Inc&Gr Fund 100/100,64.995,11.9152,620,774.43,1e-06
25/06/30,="8591",S,="US5602",SW 2001 PS Conserv Bal 100/100,65.681,13.8696,864.85,910.97,1e-06
25/06/30,="8593",S,="US5603",SW 2001 PS Max Growth 100/100,14.838,20.7363,100,307.69,0
25/06/30,="8595",S,="US5305",SW 2001 CI Div Inc & Gr Fund 100/100,3.324,27.5988,60.64,91.73,-4e-06
25/06/30,="8598",S,="US5106",SW 2001 CI Cdn Inc & Gr Fund 100/100,98.843,10.0734,805.91,995.68,0
25/06/30,="8702",S,="US5310",SW CI Global Fund 100/100,16.899,28.4349,468.3,480.52,6e-06
25/06/30,="8703",S,="US5600",SW Port. Series Growth Fund 100/100,39.889,25.3749,977.91,1012.17,-1.4e-05
25/06/30,="8704",S,="US5323",SW CI Core Glbl Equity Fund 100/100,7.893,35.0804,269.67,276.88,1e-06
25/06/30,="8705",S,="US7968",SW CI Prem II US Stock Sel Fund 100/100,13.836,76.2697,998.95,1055.3,-7e-06
25/06/30,="8708",S,="US506",SW CI U.S. Stk Selection Fd 100/100,14.214,53.8062,722.58,764.81,-1e-06
25/06/30,="8709",S,="US904",SW CI Pr II Select Cdn Equity Fd 100/100,2.401,32.6477,21.76,78.38,-4e-06
25/06/30,="8711",S,="US5315",SW CI Prem Sel Cdn Eqty Fund 100/100,1144.211,33.766,38624.59,38635.43,-3e-06
25/06/30,="8713",S,="US5307",SW CI Cdn Investment Fund 100/100,3239.013,23.5918,76327.67,76414.15,0
25/06/30,="8714",S,="US5603",SW Port. Series Max. Growth Fd 100/100,26.919,20.7363,534.09,558.19,1.6e-05
25/06/30,="8715",S,="US5315",SW CI Select Cdn Equity Fund 100/100,22.98,33.766,759.06,775.93,1e-06
25/06/30,="8716",S,="US5321",SW CI Core Cdn Equity Fund 100/100,15.985,33.8874,500,541.7,4e-06
25/06/30,="8719",S,="US5103",SW CI Prem Cdn Balanced Fund 100/100,79.757,12.239,867.88,976.14,3e-06
25/06/30,="8720",S,="US7967",SW Port. Series Balanced Fund 100/100,2738.198,34.7507,94830.74,95154.3,2e-06
25/06/30,="8721",S,="US7992",SW Port. Series Conserv. Fund 100/100,40.897,15.6166,557.6,638.67,2e-06
25/06/30,="8722",S,="US5601",SW Port. Series Bal. Growth Fd 100/100,12.648,15.9602,196.35,201.86,4.9e-05
25/06/30,="8723",S,="US893",SW CI Cdn Select Bond Fund 100/100,166.386,9.6265,1580.43,1601.72,-5e-06
25/06/30,="8724",S,="US7991",SW Port. Series Income Fund 100/100,360.487,10.2195,3557.65,3684,1e-06
25/06/30,="8725",S,="US5305",SW CI Dividend Inc & Gr Fund 100/100,1487.277,27.5988,40968.01,41047.06,1e-06
25/06/30,="8727",S,="US893",SW CI Cdn Special Bond Fund 100/100,6.931,9.6265,61.46,66.72,2e-06
25/06/30,="8728",B,="US872",SW CI Money Market Fund 100/100,34631.322,10,346407.66,346313.22,0
25/06/30,="8789",S,="US7968",SW CI Prem II US Stock Sel Fund 75/75,1.476,76.2697,75.09,112.55,1e-06
25/06/30,="8793",S,="US904",SW CI Prem II Select Cdn Eqty Fd 75/75,4.524,32.6477,125,147.69,1e-06
25/06/30,="8797",S,="US5307",SW CI Cdn Investment Fund 75/75,5.166,23.5918,85.19,121.86,3e-06
25/06/30,="8799",S,="US5315",SW CI Select Cdn Equity Fund 75/75,2.889,33.766,91.97,97.56,-2e-05
25/06/30,="8800",S,="US5321",SW CI Core Cdn Equity Fund 75/75,10.802,33.8874,325,366.05,0
25/06/30,="8804",S,="US7967",SW Port. Series Balanced Fund 75/75,24.766,34.7507,769.55,860.64,-1e-06
25/06/30,="8805",S,="US7992",SW Port. Series Conserv. Fund 75/75,9.419,15.6166,124.69,147.1,-1e-06
25/06/30,="8808",S,="US7991",SW Port. Series Income Fund 75/75,71.544,10.2195,671.93,731.14,2e-06
25/06/30,="8810",S,="US893",SW CI Canadian Bond Fund 75/75,15.423,9.6265,141.99,148.46,2e-06
25/06/30,="8880",B,="US5315",Clarica CI Sel Cdn Equity Benefit Fund,108.23,33.766,1899,3654.48,-7e-06
25/06/30,="8881",B,="US5315",Clarica CI Sel Cdn Equity Fund,142.916,33.766,1577.43,4825.7,-3e-06
